,index,date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
278,9161,2019-01-12,9860,9446,FRANCE,76.0,33,111.11
279,9162,2019-01-12,9414,9026,FRANCE,8.0,8,60.93000000000001
280,9163,2019-01-12,9458,9066,FRANCE,21.0,23,104.62000000000002
281,9164,2019-01-12,9888,9471,FRANCE,11.0,1,176.7
282,9165,2019-01-12,9373,8986,FRANCE,65.0,3,45.86
283,9166,2019-01-12,9879,9456,FRANCE,71.0,2,46.36
284,9167,2019-01-12,9783,9375,FRANCE,87.0,13,87.81
285,9168,2019-01-12,9970,9550,FRANCE,88.0,12,79.50999999999999
286,9169,2019-01-12,9514,9118,FRANCE,57.0,23,57.28
287,9170,2019-01-12,9815,9405,FRANCE,35.0,15,39.47
288,9171,2019-01-12,9501,9107,FRANCE,73.0,5,54.12
289,9172,2019-01-12,9793,9385,FRANCE,91.0,23,169.57999999999998
290,9173,2019-01-12,10017,9595,FRANCE,57.0,11,34.029999999999994
291,9174,2019-01-12,9922,9503,FRANCE,25.0,15,91.39
292,9175,2019-01-12,10032,9609,FRANCE,34.0,12,57.31999999999999
293,9176,2019-01-12,9998,9577,FRANCE,17.0,17,95.71
294,9177,2019-01-12,9651,9248,FRANCE,91.0,17,110.75
295,9178,2019-01-12,9553,9155,FRANCE,75.0,17,101.31
296,9179,2019-01-12,10002,9581,FRANCE,10.0,17,81.28000000000002
297,9180,2019-01-12,10049,9625,FRANCE,33.0,9,35.82
298,9181,2019-01-12,9351,8967,FRANCE,11.0,23,57.02
299,9182,2019-01-12,10057,9632,FRANCE,82.0,1,49.16
300,9183,2019-01-12,9832,9421,FRANCE,92.0,11,84.79
301,9184,2019-01-12,9800,9391,FRANCE,66.0,32,81.71000000000001
302,9185,2019-01-12,9418,9029,FRANCE,94.0,12,63.84
303,9186,2019-01-12,10040,9617,FRANCE,78.0,14,60.21
304,9187,2019-01-12,9943,9523,FRANCE,34.0,15,57.92999999999999
305,9188,2019-01-12,9620,9217,FRANCE,22.0,11,55.93
306,9189,2019-01-12,9691,9285,FRANCE,44.0,1,3.39
307,9190,2019-01-12,9577,9179,FRANCE,38.0,5,146.8
308,9191,2019-01-12,9703,9297,FRANCE,1.0,11,40.95
309,9192,2019-01-12,9401,9014,FRANCE,38.0,23,91.54
310,9193,2019-01-12,9828,9417,FRANCE,91.0,12,19.3
311,9194,2019-01-12,9486,9094,FRANCE,59.0,1,221.03
312,9195,2019-01-12,9665,9261,FRANCE,60.0,10,36.48
313,9196,2019-01-12,9357,8971,FRANCE,6.0,45,70.26
314,9197,2019-01-12,9517,9121,FRANCE,31.0,6,28.77
315,9198,2019-01-12,9411,9023,FRANCE,35.0,14,53.83
316,9199,2019-01-12,9739,9332,FRANCE,19.0,6,67.75999999999999
317,9200,2019-01-12,9392,9005,FRANCE,67.0,2,17.18
318,9201,2019-01-12,9447,9056,FRANCE,14.0,19,82.44
319,9202,2019-01-12,9496,9104,FRANCE,84.0,4,45.93
320,9203,2019-01-12,9929,9510,FRANCE,78.0,8,39.04
321,9204,2019-01-12,9866,9452,FRANCE,13.0,54,199.2
322,9205,2019-01-12,9639,9236,FRANCE,59.0,3,20.21
323,9206,2019-01-12,10030,9607,FRANCE,56.0,19,96.31000000000002
324,9207,2019-01-12,9597,9198,FRANCE,21.0,8,58.63
325,9208,2019-01-12,9891,9474,FRANCE,14.0,11,89.91
326,9209,2019-01-12,9627,9224,FRANCE,26.0,12,74.19000000000001
327,9210,2019-01-12,9690,9284,FRANCE,86.0,9,33.36999999999999
328,9211,2019-01-12,9653,9250,FRANCE,31.0,1,65.33
329,9212,2019-01-12,9565,9167,FRANCE,25.0,10,28.800000000000004
330,9213,2019-01-12,9431,9041,FRANCE,52.0,4,28.410000000000004
331,9214,2019-01-12,9893,1624,FRANCE,49.0,12,76.66999999999999
332,9215,2019-01-12,9578,9180,FRANCE,5.0,12,159.18
333,9216,2019-01-12,9633,9230,FRANCE,89.0,8,65.18
334,9217,2019-01-12,9892,9475,FRANCE,13.0,15,74.05
335,9218,2019-01-12,9766,9358,FRANCE,93.0,1,34.7
336,9219,2019-01-12,9599,1061,FRANCE,92.0,6,84.11
337,9220,2019-01-12,9916,9498,FRANCE,55.0,23,100.71
338,9221,2019-01-12,9763,9355,FRANCE,20.0,3,73.46000000000001
339,9222,2019-01-12,9758,3563,FRANCE,71.0,12,100.83
340,9223,2019-01-12,9534,9136,FRANCE,78.0,35,79.35000000000001
341,9224,2019-01-12,9425,9036,FRANCE,62.0,48,281.77
342,9225,2019-01-12,9895,9477,FRANCE,59.0,4,20.07
343,9226,2019-01-12,9610,9208,FRANCE,38.0,10,67.36
344,9227,2019-01-12,9865,9451,FRANCE,32.0,23,58.84
345,9228,2019-01-12,9475,9083,FRANCE,21.0,1,7.64
346,9229,2019-01-12,9635,9232,FRANCE,59.0,23,72.36999999999999
347,9230,2019-01-12,10012,9591,FRANCE,84.0,6,40.54
348,9231,2019-01-12,9574,9176,FRANCE,74.0,19,59.88
349,9232,2019-01-12,9889,9472,FRANCE,13.0,1,13.85
350,9233,2019-01-12,9642,9239,FRANCE,69.0,7,24.74
351,9234,2019-01-12,10055,9630,FRANCE,95.0,17,59.57
352,9235,2019-01-12,9389,9002,FRANCE,80.0,13,59.55
353,9236,2019-01-12,9942,9522,FRANCE,75.0,8,36.52
354,9237,2019-01-12,9995,9574,FRANCE,6.0,7,23.33
355,9238,2019-01-12,9484,9092,FRANCE,43.0,17,62.84
356,9239,2019-01-12,9540,9142,FRANCE,28.0,23,87.56
357,9240,2019-01-12,9873,9458,FRANCE,29.0,17,96.58
358,9241,2019-01-12,9547,9149,FRANCE,49.0,8,36.78
359,9242,2019-01-12,9492,9100,FRANCE,41.0,19,64.57000000000001
360,9243,2019-01-12,9926,9507,FRANCE,38.0,4,56.5
361,9244,2019-01-12,9440,9049,FRANCE,75.0,43,173.30999999999997
362,9245,2019-01-12,9538,9140,FRANCE,34.0,7,36.940000000000005
363,9246,2019-01-12,9681,9275,FRANCE,31.0,4,64.28999999999999
364,9247,2019-01-12,9917,9499,FRANCE,59.0,2,11.19
365,9248,2019-01-12,9491,9099,FRANCE,56.0,8,41.45
366,9249,2019-01-12,9729,9322,FRANCE,17.0,1,52.88
367,9250,2019-01-12,10053,9628,FRANCE,94.0,6,73.92
368,9251,2019-01-12,9779,9371,FRANCE,27.0,3,48.05
369,9252,2019-01-12,9844,9433,FRANCE,92.0,2,18.6
370,9253,2019-01-12,9498,9106,FRANCE,44.0,23,95.25
371,9254,2019-01-12,9473,9081,FRANCE,75.0,9,103.01
372,9255,2019-01-12,9673,9269,FRANCE,31.0,7,66.93
373,9256,2019-01-12,9430,4706,FRANCE,33.0,12,64.23
374,9257,2019-01-12,9697,9291,FRANCE,73.0,11,65.98
375,9258,2019-01-12,9450,9059,FRANCE,44.0,2,51.25
376,9259,2019-01-12,9921,9502,FRANCE,72.0,2,54.82
377,9260,2019-01-12,10022,9600,FRANCE,59.0,8,72.47999999999999
378,9261,2019-01-12,9698,9292,FRANCE,75.0,40,104.02
379,9262,2019-01-12,10016,9593,FRANCE,33.0,9,95.31
380,9263,2019-01-12,10060,9635,FRANCE,77.0,7,52.43999999999999
381,9264,2019-01-12,9439,9048,FRANCE,6.0,3,39.04
382,9265,2019-01-12,10051,9626,FRANCE,30.0,47,152.05
383,9266,2019-01-12,9548,9150,FRANCE,22.0,7,52.36
384,9267,2019-01-12,9869,9455,FRANCE,92.0,1,75.13
385,9268,2019-01-12,9750,9343,FRANCE,57.0,9,46.6
386,9269,2019-01-12,9788,9380,FRANCE,20.0,8,40.52
387,9270,2019-01-12,9376,8989,FRANCE,36.0,2,11.22
388,9271,2019-01-12,9715,9309,FRANCE,6.0,10,110.65
389,9272,2019-01-12,9857,9443,FRANCE,71.0,9,25.98
390,9273,2019-01-12,9409,9021,FRANCE,63.0,3,96.47
391,9274,2019-01-12,9526,9129,FRANCE,78.0,6,47.71
392,9275,2019-01-12,9824,9413,FRANCE,34.0,12,63.29
393,9276,2019-01-12,10015,9594,FRANCE,25.0,7,52.41
394,9277,2019-01-12,10052,9627,FRANCE,58.0,3,15.08
395,9278,2019-01-12,9720,9314,FRANCE,59.0,32,150.25
396,9279,2019-01-12,9472,9080,FRANCE,26.0,31,159.12
397,9280,2019-01-12,9535,9137,FRANCE,13.0,31,76.19999999999999
398,9281,2019-01-12,9973,9553,FRANCE,95.0,31,219.35
399,9282,2019-01-12,9527,9130,FRANCE,24.0,30,126.51
400,9283,2019-01-12,9460,9068,FRANCE,35.0,30,127.39999999999998
401,9284,2019-01-12,10044,9620,FRANCE,64.0,30,111.6
402,9285,2019-01-12,9476,9084,FRANCE,54.0,35,157.85
403,9286,2019-01-12,9897,9479,FRANCE,75.0,17,126.85000000000002
404,9287,2019-01-12,9797,9388,FRANCE,38.0,10,66.80999999999999
405,9288,2019-01-12,9638,9235,FRANCE,92.0,4,23.57
406,9289,2019-01-12,9400,9013,FRANCE,57.0,22,102.21
407,9290,2019-01-12,9647,9244,FRANCE,22.0,14,70.56
408,9291,2019-01-12,9398,9011,FRANCE,24.0,13,86.52
409,9292,2019-01-12,9701,9295,FRANCE,69.0,15,104.62
410,9293,2019-01-12,9867,9453,FRANCE,47.0,22,97.89
411,9294,2019-01-12,9588,9190,FRANCE,89.0,1,88.7
412,9295,2019-01-12,9992,9571,FRANCE,35.0,2,12.53
413,9296,2019-01-12,9494,9102,FRANCE,8.0,14,134.92000000000002
414,9297,2019-01-12,9455,3014,FRANCE,95.0,19,81.94
415,9298,2019-01-12,9467,9075,FRANCE,25.0,7,33.44
416,9299,2019-01-12,9826,9415,FRANCE,95.0,9,32.63
417,9300,2019-01-12,9764,9356,FRANCE,92.0,6,63.28
418,9301,2019-01-12,9549,9151,FRANCE,75.0,19,108.68
419,9302,2019-01-12,9928,9509,FRANCE,77.0,4,56.28
420,9303,2019-01-12,9906,9488,FRANCE,69.0,15,66.02
421,9304,2019-01-12,9688,9282,FRANCE,95.0,11,72.76
422,9305,2019-01-12,9406,9019,FRANCE,69.0,10,102.2
423,9306,2019-01-12,9908,9490,FRANCE,95.0,29,165.95000000000002
424,9307,2019-01-12,9612,9210,FRANCE,84.0,17,119.6
425,9308,2019-01-12,9390,9003,FRANCE,80.0,7,16.23
426,9309,2019-01-12,9846,2034,FRANCE,38.0,29,76.69
427,9310,2019-01-12,9544,9146,FRANCE,31.0,29,95.7
428,9311,2019-01-12,9913,9495,FRANCE,95.0,9,70.69
429,9312,2019-01-12,9716,9310,FRANCE,22.0,7,47.14
430,9313,2019-01-12,9791,9383,FRANCE,52.0,8,127.3
431,9314,2019-01-12,9556,9158,FRANCE,25.0,10,38.23
432,9315,2019-01-12,9584,9186,FRANCE,31.0,9,38.47
433,9316,2019-01-12,10048,9624,FRANCE,94.0,14,61.77999999999999
434,9317,2019-01-12,9575,9177,FRANCE,14.0,5,47.83
435,9318,2019-01-12,9834,9423,FRANCE,57.0,1,22.48
436,9319,2019-01-12,9504,9109,FRANCE,49.0,29,86.64000000000001
437,9320,2019-01-12,9640,9237,FRANCE,35.0,42,203.74
438,9321,2019-01-12,9601,9201,FRANCE,44.0,7,33.96
439,9322,2019-01-12,9382,8995,FRANCE,49.0,19,58.790000000000006
440,9323,2019-01-12,9705,9299,FRANCE,94.0,8,58.24
441,9324,2019-01-12,9999,9578,FRANCE,69.0,22,66.95999999999998
442,9325,2019-01-12,9355,8705,FRANCE,78.0,14,97.79
443,9326,2019-01-12,9900,9482,FRANCE,95.0,22,102.46
444,9327,2019-01-12,9789,9381,FRANCE,58.0,19,115.02
445,9328,2019-01-12,9752,9345,FRANCE,78.0,6,16.89
446,9329,2019-01-12,9952,9532,FRANCE,21.0,29,71.21
447,9330,2019-01-12,9546,9148,FRANCE,94.0,3,19.23
448,9331,2019-01-12,9432,9042,FRANCE,92.0,5,191.05
449,9332,2019-01-12,9736,9329,FRANCE,7.0,12,67.16
450,9333,2019-01-12,9713,9307,FRANCE,94.0,9,60.35
451,9334,2019-01-12,9707,9301,FRANCE,76.0,7,42.52
452,9335,2019-01-12,9654,9251,FRANCE,33.0,13,38.32
453,9336,2019-01-12,9441,9050,FRANCE,54.0,9,65.15
454,9337,2019-01-12,10000,9579,FRANCE,56.0,1,68.22
455,9338,2019-01-12,9353,8969,FRANCE,91.0,11,50.64000000000001
456,9339,2019-01-12,9361,8975,FRANCE,30.0,15,114.31
457,9340,2019-01-12,9621,9218,FRANCE,21.0,3,38.23
458,9341,2019-01-12,9652,9249,FRANCE,93.0,7,26.39
459,9342,2019-01-12,9941,9521,FRANCE,69.0,8,68.98
460,9343,2019-01-12,9457,9065,FRANCE,78.0,1,54.23
461,9344,2019-01-12,9781,9373,FRANCE,24.0,19,96.67
462,9345,2019-01-12,9814,9404,FRANCE,67.0,4,27.3
463,9346,2019-01-12,9564,9166,FRANCE,34.0,22,75.03
464,9347,2019-01-12,9580,9182,FRANCE,63.0,14,67.44
465,9348,2019-01-12,10046,9622,FRANCE,3.0,36,155.61
466,9349,2019-01-12,9656,9253,FRANCE,35.0,14,91.0
467,9350,2019-01-12,9723,9317,FRANCE,76.0,5,13.5
468,9351,2019-01-12,10033,9610,FRANCE,13.0,3,60.77
469,9352,2019-01-12,9727,7519,FRANCE,91.0,19,79.64
470,9353,2019-01-12,9747,9340,FRANCE,77.0,47,100.73
471,9354,2019-01-12,9963,9543,FRANCE,83.0,22,98.5
472,9355,2019-01-12,9709,9303,FRANCE,60.0,4,23.1
473,9356,2019-01-12,9940,9520,FRANCE,44.0,18,74.43
474,9357,2019-01-12,10042,9619,FRANCE,59.0,16,94.31
475,9358,2019-01-12,9385,8998,FRANCE,67.0,9,98.24
476,9359,2019-01-12,9636,9233,FRANCE,49.0,22,101.08
477,9360,2019-01-12,9993,9572,FRANCE,71.0,3,25.08
478,9361,2019-01-12,9576,9178,FRANCE,94.0,16,105.81
479,9362,2019-01-12,10047,9623,FRANCE,71.0,14,58.97
480,9363,2019-01-12,9785,9377,FRANCE,50.0,29,113.79000000000002
481,9364,2019-01-12,9877,9461,FRANCE,95.0,10,71.02000000000001
482,9365,2019-01-12,9370,8983,FRANCE,73.0,7,59.11000000000001
483,9366,2019-01-12,9438,3406,FRANCE,92.0,9,99.92
484,9367,2019-01-12,9904,9486,FRANCE,94.0,22,100.64
485,9368,2019-01-12,9495,9103,FRANCE,92.0,40,105.06
486,9369,2019-01-12,10026,9604,FRANCE,76.0,35,145.69
487,9370,2019-01-12,9631,9228,FRANCE,76.0,8,61.13
488,9371,2019-01-12,9845,7172,FRANCE,26.0,1,26.28
489,9372,2019-01-12,9525,9128,FRANCE,59.0,16,59.67
490,9373,2019-01-12,9773,9365,FRANCE,18.0,2,39.64
491,9374,2019-01-12,9743,9336,FRANCE,21.0,29,104.1
492,9375,2019-01-12,9629,9226,FRANCE,12.0,12,67.83
493,9376,2019-01-12,9591,9193,FRANCE,59.0,29,80.89000000000001
494,9377,2019-01-12,9660,9257,FRANCE,66.0,22,69.78
495,9378,2019-01-12,9608,9207,FRANCE,29.0,6,57.95
496,9379,2019-01-12,9571,9173,FRANCE,35.0,15,66.25
497,9380,2019-01-12,10024,9602,FRANCE,63.0,15,59.6
498,9381,2019-01-12,9416,9027,FRANCE,44.0,13,83.08000000000001
499,9382,2019-01-12,10021,9599,FRANCE,94.0,28,104.59
500,9383,2019-01-12,9938,9519,FRANCE,94.0,12,86.68
501,9384,2019-01-12,9930,9511,FRANCE,31.0,1,35.48
502,9385,2019-01-12,9396,9009,FRANCE,60.0,18,59.43
503,9386,2019-01-12,10004,9583,FRANCE,4.0,9,109.2
504,9387,2019-01-12,9377,8990,FRANCE,59.0,6,57.26
505,9388,2019-01-12,9863,9449,FRANCE,85.0,28,107.59
506,9389,2019-01-12,9746,9339,FRANCE,17.0,8,100.49
507,9390,2019-01-12,9552,9154,FRANCE,31.0,51,106.94
508,9391,2019-01-12,9771,9363,FRANCE,46.0,18,84.06000000000002
509,9392,2019-01-12,9838,9427,FRANCE,38.0,18,30.16
510,9393,2019-01-12,9692,9286,FRANCE,75.0,14,107.49
511,9394,2019-01-12,10054,9629,FRANCE,69.0,7,58.190000000000005
512,9395,2019-01-12,9996,9575,FRANCE,92.0,28,106.15
513,9396,2019-01-12,9894,9476,FRANCE,22.0,12,81.47999999999999
514,9397,2019-01-12,9659,9256,FRANCE,93.0,8,36.6
515,9398,2019-01-12,9410,9022,FRANCE,27.0,15,62.08
516,9399,2019-01-12,9586,9188,FRANCE,94.0,1,170.81
517,9400,2019-01-12,9542,9144,FRANCE,69.0,4,29.35
518,9401,2019-01-12,9937,9518,FRANCE,75.0,28,110.92
519,9402,2019-01-12,9754,9347,FRANCE,38.0,16,73.0
520,9403,2019-01-12,9405,9018,FRANCE,40.0,15,37.46
521,9404,2019-01-12,9822,9411,FRANCE,33.0,5,37.54
522,9405,2019-01-12,10014,9593,FRANCE,33.0,7,92.56
523,9406,2019-01-12,9989,9568,FRANCE,77.0,9,59.8
524,9407,2019-01-12,9794,9386,FRANCE,67.0,10,99.82999999999998
525,9408,2019-01-12,9740,9333,FRANCE,80.0,3,10.4
526,9409,2019-01-12,9694,9288,FRANCE,31.0,10,66.71000000000001
527,9410,2019-01-12,9767,9359,FRANCE,95.0,1,33.19
528,9411,2019-01-12,9563,9165,FRANCE,22.0,15,69.64
529,9412,2019-01-12,9947,9527,FRANCE,33.0,22,77.81
530,9413,2019-01-12,9806,9397,FRANCE,34.0,22,96.89
531,9414,2019-01-12,9812,9402,FRANCE,31.0,22,79.80000000000001
532,9415,2019-01-12,10003,9582,FRANCE,75.0,37,70.68
533,9416,2019-01-12,9757,9350,FRANCE,30.0,22,147.54999999999998
534,9417,2019-01-12,9583,9185,FRANCE,94.0,10,38.59
535,9418,2019-01-12,9421,9032,FRANCE,1.0,2,77.48
536,9419,2019-01-12,9645,9242,FRANCE,74.0,8,35.53
537,9420,2019-01-12,9404,9017,FRANCE,6.0,1,47.17
538,9421,2019-01-12,9509,9113,FRANCE,38.0,11,85.82000000000001
539,9422,2019-01-12,9488,9096,FRANCE,57.0,6,85.11
540,9423,2019-01-12,9724,9318,FRANCE,19.0,5,62.48
541,9424,2019-01-12,9529,65,FRANCE,75.0,18,143.11
542,9425,2019-01-12,9582,9184,FRANCE,92.0,11,77.89
543,9426,2019-01-12,9435,9045,FRANCE,78.0,45,69.46
544,9427,2019-01-12,9755,9348,FRANCE,79.0,7,15.72
545,9428,2019-01-12,9982,9561,FRANCE,5.0,2,16.240000000000002
546,9429,2019-01-12,9437,9047,FRANCE,24.0,4,35.489999999999995
547,9430,2019-01-12,9689,9283,FRANCE,92.0,28,80.88999999999999
548,9431,2019-01-12,9513,9117,FRANCE,9.0,5,29.71
549,9432,2019-01-12,9951,9531,FRANCE,,28,82.19
550,9433,2019-01-12,9983,9562,FRANCE,72.0,1,16.63
551,9434,2019-01-12,9507,9111,FRANCE,16.0,40,194.81
552,9435,2019-01-12,9670,9266,FRANCE,49.0,11,52.52
553,9436,2019-01-12,9901,9483,FRANCE,95.0,6,31.64
554,9437,2019-01-12,9655,9252,FRANCE,86.0,7,28.41
555,9438,2019-01-12,9374,8987,FRANCE,33.0,12,97.33
556,9439,2019-01-12,9760,9352,FRANCE,25.0,1,6.56
557,9440,2019-01-12,9864,9450,FRANCE,59.0,13,40.94
558,9441,2019-01-12,9975,9554,FRANCE,77.0,16,50.06
559,9442,2019-01-12,9508,9112,FRANCE,38.0,13,113.16
560,9443,2019-01-12,9676,3496,FRANCE,35.0,14,61.720000000000006
561,9444,2019-01-12,9600,9200,FRANCE,34.0,12,61.89
562,9445,2019-01-12,9871,5340,FRANCE,93.0,18,364.96
563,9446,2019-01-12,9825,9414,FRANCE,75.0,6,94.04000000000002
564,9447,2019-01-12,9474,9082,FRANCE,64.0,27,147.37
565,9448,2019-01-12,9907,9489,FRANCE,,11,68.47
566,9449,2019-01-12,9796,9387,FRANCE,65.0,11,36.2
567,9450,2019-01-12,9850,1240,FRANCE,94.0,10,72.5
568,9451,2019-01-12,9730,9323,FRANCE,95.0,11,77.07
569,9452,2019-01-12,9531,9133,FRANCE,78.0,28,91.11
570,9453,2019-01-12,9829,9418,FRANCE,40.0,14,41.36
571,9454,2019-01-12,9403,9016,FRANCE,30.0,3,24.18
572,9455,2019-01-12,9369,8982,FRANCE,75.0,46,139.25
573,9456,2019-01-12,9352,8968,FRANCE,13.0,12,123.05
574,9457,2019-01-12,9434,9044,FRANCE,76.0,21,78.75
575,9458,2019-01-12,9745,9338,FRANCE,34.0,3,46.84
576,9459,2019-01-12,9388,9001,FRANCE,81.0,6,94.29
577,9460,2019-01-12,9696,9290,FRANCE,71.0,4,15.19
578,9461,2019-01-12,10050,6220,FRANCE,78.0,16,68.36
579,9462,2019-01-12,9896,9478,FRANCE,31.0,1,26.28
580,9463,2019-01-12,9784,9376,FRANCE,59.0,5,97.53000000000002
581,9464,2019-01-12,9971,9551,FRANCE,92.0,27,99.32
582,9465,2019-01-12,9872,9457,FRANCE,95.0,10,60.08999999999999
583,9466,2019-01-12,9554,9156,FRANCE,14.0,9,108.29999999999998
584,9467,2019-01-12,9641,9238,FRANCE,92.0,18,76.25
585,9468,2019-01-12,9587,9189,FRANCE,59.0,11,59.34
586,9469,2019-01-12,9902,9484,FRANCE,64.0,4,13.59
587,9470,2019-01-12,9980,9559,FRANCE,31.0,1,22.18
588,9471,2019-01-12,9619,9216,FRANCE,84.0,27,79.72999999999999
589,9472,2019-01-12,9537,9139,FRANCE,13.0,5,17.85
590,9473,2019-01-12,9685,9279,FRANCE,51.0,4,52.81
591,9474,2019-01-12,9407,9020,FRANCE,95.0,16,82.13999999999999
592,9475,2019-01-12,9362,8976,FRANCE,6.0,14,101.84
593,9476,2019-01-12,9646,9243,FRANCE,77.0,3,13.96
594,9477,2019-01-12,9667,9263,FRANCE,44.0,10,93.25
595,9478,2019-01-12,9611,9209,FRANCE,6.0,13,86.33999999999999
596,9479,2019-01-12,9413,9025,FRANCE,78.0,21,99.89
597,9480,2019-01-12,9359,8973,FRANCE,75.0,9,39.45
598,9481,2019-01-12,10034,9611,FRANCE,1.0,21,236.86
599,9482,2019-01-12,9714,9308,FRANCE,64.0,6,24.58
600,9483,2019-01-12,9961,9541,FRANCE,41.0,18,68.11
601,9484,2019-01-12,9523,9126,FRANCE,85.0,8,72.31
602,9485,2019-01-12,9417,9028,FRANCE,75.0,39,104.64
603,9486,2019-01-12,9593,9195,FRANCE,80.0,1,18.11
604,9487,2019-01-12,9978,9557,FRANCE,75.0,4,56.290000000000006
605,9488,2019-01-12,9543,9145,FRANCE,19.0,2,8.93
606,9489,2019-01-12,9924,9505,FRANCE,33.0,56,168.64
607,9490,2019-01-12,9833,9422,FRANCE,33.0,7,87.44999999999999
608,9491,2019-01-12,9466,9074,FRANCE,38.0,54,202.97
609,9492,2019-01-12,9456,9064,FRANCE,51.0,15,92.63
610,9493,2019-01-12,10059,9634,FRANCE,31.0,10,38.24
611,9494,2019-01-12,9841,9430,FRANCE,51.0,11,39.66
612,9495,2019-01-12,9686,9280,FRANCE,40.0,9,35.31
613,9496,2019-01-12,9661,9258,FRANCE,67.0,10,75.9
614,9497,2019-01-12,9485,9093,FRANCE,74.0,21,67.12
615,9498,2019-01-12,9848,9435,FRANCE,13.0,1,79.05
616,9499,2019-01-12,9721,9315,FRANCE,68.0,3,11.61
617,9500,2019-01-12,10025,9603,FRANCE,6.0,10,60.82
618,9501,2019-01-12,9776,9368,FRANCE,54.0,6,50.25
619,9502,2019-01-12,9958,9538,FRANCE,75.0,2,19.27
620,9503,2019-01-12,9551,9153,FRANCE,3.0,7,30.57
621,9504,2019-01-12,9831,9420,FRANCE,77.0,27,92.29
622,9505,2019-01-12,9615,9212,FRANCE,69.0,27,88.58000000000001
623,9506,2019-01-12,10027,9605,FRANCE,75.0,7,95.11
624,9507,2019-01-12,9607,9206,FRANCE,6.0,15,53.32
625,9508,2019-01-12,10020,9598,FRANCE,63.0,21,47.99
626,9509,2019-01-12,9927,9508,FRANCE,58.0,27,109.52
627,9510,2019-01-12,9499,9055,FRANCE,30.0,27,104.5
628,9511,2019-01-12,9966,9546,FRANCE,94.0,7,68.27
629,9512,2019-01-12,9856,9442,FRANCE,70.0,21,76.89999999999999
630,9513,2019-01-12,9945,9525,FRANCE,38.0,9,51.84
631,9514,2019-01-12,9533,9135,FRANCE,14.0,21,103.17
632,9515,2019-01-12,9383,8996,FRANCE,50.0,2,20.43
633,9516,2019-01-12,9375,8988,FRANCE,55.0,16,83.24000000000001
634,9517,2019-01-12,10035,9612,FRANCE,84.0,12,50.35
635,9518,2019-01-12,9606,9205,FRANCE,31.0,18,68.03
636,9519,2019-01-12,9589,9191,FRANCE,50.0,7,32.3
637,9520,2019-01-12,9830,9419,FRANCE,34.0,4,15.67
638,9521,2019-01-12,9939,8293,FRANCE,63.0,8,86.33
639,9522,2019-01-12,9854,9440,FRANCE,92.0,14,62.11
640,9523,2019-01-12,9570,9172,FRANCE,44.0,1,60.08
641,9524,2019-01-12,9449,9058,FRANCE,81.0,7,19.22
642,9525,2019-01-12,9489,9097,FRANCE,49.0,2,61.07
643,9526,2019-01-12,9664,9260,FRANCE,57.0,26,68.69999999999999
644,9527,2019-01-12,9510,9114,FRANCE,78.0,18,131.27
645,9528,2019-01-12,9515,9119,FRANCE,94.0,8,33.31
646,9529,2019-01-12,9885,9468,FRANCE,75.0,3,83.93
647,9530,2019-01-12,9394,9007,FRANCE,33.0,8,71.28
648,9531,2019-01-12,9994,9573,FRANCE,8.0,46,172.71
649,9532,2019-01-12,9712,9306,FRANCE,13.0,15,83.16999999999999
650,9533,2019-01-12,9742,9335,FRANCE,42.0,13,67.14
651,9534,2019-01-12,9827,9416,FRANCE,75.0,3,27.31
652,9535,2019-01-12,9818,8636,FRANCE,64.0,18,59.84
653,9536,2019-01-12,9555,9157,FRANCE,87.0,15,93.8
654,9537,2019-01-12,10029,7884,FRANCE,26.0,1,4.79
655,9538,2019-01-12,9566,9168,FRANCE,75.0,5,62.400000000000006
656,9539,2019-01-12,9592,9194,FRANCE,38.0,18,50.97
657,9540,2019-01-12,9365,2085,FRANCE,69.0,15,70.47999999999999
658,9541,2019-01-12,9675,5005,FRANCE,24.0,9,57.85000000000001
659,9542,2019-01-12,9807,9398,FRANCE,77.0,2,12.72
660,9543,2019-01-12,9367,8980,FRANCE,8.0,18,60.95
661,9544,2019-01-12,9861,9447,FRANCE,67.0,7,34.04
662,9545,2019-01-12,9918,1676,FRANCE,91.0,3,76.16000000000001
663,9546,2019-01-12,9909,9491,FRANCE,75.0,5,44.010000000000005
664,9547,2019-01-12,9923,9504,FRANCE,14.0,5,43.3
665,9548,2019-01-12,9933,9514,FRANCE,6.0,4,29.29
666,9549,2019-01-12,9622,9219,FRANCE,67.0,26,97.37
667,9550,2019-01-12,9802,9393,FRANCE,95.0,11,51.49
668,9551,2019-01-12,9974,9549,FRANCE,88.0,4,112.9
669,9552,2019-01-12,9643,9240,FRANCE,74.0,2,39.53
670,9553,2019-01-12,9634,9231,FRANCE,67.0,11,56.33
671,9554,2019-01-12,10006,9585,FRANCE,6.0,2,10.91
672,9555,2019-01-12,9774,9366,FRANCE,75.0,26,157.96999999999997
673,9556,2019-01-12,9684,9278,FRANCE,49.0,21,124.26
674,9557,2019-01-12,9990,9569,FRANCE,49.0,1,57.71
675,9558,2019-01-12,9419,9030,FRANCE,21.0,5,50.50999999999999
0,6210,2019-01-09,7339,7064,FRANCE,13.0,6,33.77
1,6211,2019-01-09,6825,6577,FRANCE,59.0,15,65.94999999999999
2,6212,2019-01-09,7042,6787,FRANCE,59.0,26,80.50999999999999
3,6213,2019-01-09,7432,7151,FRANCE,62.0,4,13.63
